trace_id,event_start_date,entity_type,entity_id,event_type,notice_days,duration_days,scenario_id
556,2024-02-25,account,90,unavailable,1,3,actual
557,2024-02-29,account,90,unavailable,1,3,actual
558,2024-04-02,account,90,unavailable,1,2,actual
559,2024-04-06,account,90,unavailable,1,4,actual
560,2024-04-18,account,90,unavailable,1,1,actual
561,2024-04-23,account,90,unavailable,1,1,actual
562,2024-02-23,account,91,unavailable,1,1,actual
563,2024-04-20,account,91,unavailable,1,4,actual
564,2024-04-25,account,91,unavailable,1,2,actual
565,2024-03-01,account,92,unavailable,1,1,actual
566,2024-03-19,account,92,unavailable,1,3,actual
567,2024-03-23,account,92,unavailable,1,2,actual
568,2024-04-13,account,92,unavailable,1,3,actual
569,2024-01-20,account,93,unavailable,1,3,actual
570,2024-02-04,account,93,unavailable,1,3,actual
571,2024-02-12,account,93,unavailable,1,2,actual
572,2024-03-10,account,93,unavailable,1,2,actual
573,2024-04-06,account,93,unavailable,1,2,actual
574,2024-04-11,account,93,unavailable,1,5,actual
575,2024-01-08,account,94,unavailable,1,1,actual
576,2024-02-01,account,94,unavailable,1,1,actual
577,2024-02-19,account,94,unavailable,1,3,actual
578,2024-03-19,account,94,unavailable,1,1,actual
579,2024-04-13,account,94,unavailable,1,1,actual
580,2024-04-26,account,94,unavailable,1,4,actual
581,2024-01-06,account,95,unavailable,1,1,actual
582,2024-01-18,account,95,unavailable,1,1,actual
583,2024-01-26,account,95,unavailable,1,2,actual
584,2024-02-20,account,95,unavailable,1,1,actual
585,2024-02-22,account,95,unavailable,1,3,actual
586,2024-03-08,account,95,unavailable,1,1,actual
587,2024-03-21,account,95,unavailable,1,1,actual
588,2024-03-31,account,95,unavailable,1,1,actual
589,2024-02-29,account,96,unavailable,1,1,actual
590,2024-03-23,account,96,unavailable,1,1,actual
591,2024-03-31,account,96,unavailable,1,4,actual
592,2024-04-09,account,96,unavailable,1,2,actual
593,2024-01-06,account,97,unavailable,1,1,actual
594,2024-02-01,account,97,unavailable,1,6,actual
595,2024-01-30,account,98,unavailable,1,3,actual
596,2024-02-05,account,98,unavailable,1,1,actual
597,2024-03-06,account,98,unavailable,1,1,actual
598,2024-03-12,account,98,unavailable,1,2,actual
599,2024-03-19,account,98,unavailable,1,3,actual
600,2024-03-28,account,98,unavailable,1,2,actual
601,2024-04-12,account,98,unavailable,1,3,actual
602,2024-01-05,account,99,unavailable,1,1,actual
603,2024-01-24,account,99,unavailable,1,5,actual
604,2024-03-12,account,99,unavailable,1,5,actual
605,2024-04-09,account,99,unavailable,1,2,actual
606,2024-01-02,account,100,unavailable,1,4,actual
607,2024-03-16,account,100,unavailable,1,3,actual
608,2024-04-15,account,100,unavailable,1,2,actual
609,2024-04-19,account,100,unavailable,1,1,actual
610,2024-01-21,account,101,unavailable,1,2,actual
611,2024-02-28,account,101,unavailable,1,1,actual
612,2024-03-03,account,101,unavailable,1,5,actual
613,2024-03-14,account,101,unavailable,1,1,actual
614,2024-03-29,account,101,unavailable,1,2,actual
615,2024-02-09,account,102,unavailable,1,1,actual
616,2024-03-03,account,102,unavailable,1,2,actual
617,2024-03-20,account,102,unavailable,1,3,actual
618,2024-03-24,account,102,unavailable,1,1,actual
619,2024-04-02,account,102,unavailable,1,1,actual
620,2024-04-11,account,102,unavailable,1,1,actual
621,2024-04-22,account,102,unavailable,1,1,actual
622,2024-04-29,account,102,unavailable,1,1,actual
623,2024-01-14,account,103,unavailable,1,1,actual
624,2024-01-25,account,103,unavailable,1,1,actual
625,2024-02-12,account,103,unavailable,1,2,actual
626,2024-03-14,account,103,unavailable,1,1,actual
627,2024-04-12,account,103,unavailable,1,2,actual
628,2024-04-27,account,103,unavailable,1,3,actual
629,2024-01-28,account,104,unavailable,1,3,actual
630,2024-02-11,account,104,unavailable,1,4,actual
631,2024-02-21,account,104,unavailable,1,4,actual
632,2024-03-22,account,104,unavailable,1,3,actual
633,2024-04-24,account,104,unavailable,1,1,actual
634,2024-01-09,account,105,unavailable,1,1,actual
635,2024-01-23,account,105,unavailable,1,1,actual
636,2024-02-01,account,105,unavailable,1,2,actual
637,2024-02-13,account,105,unavailable,1,3,actual
638,2024-03-18,account,105,unavailable,1,4,actual
639,2024-04-05,account,105,unavailable,1,1,actual
640,2024-04-17,account,105,unavailable,1,5,actual
641,2024-04-29,account,105,unavailable,1,1,actual
642,2024-01-10,account,106,unavailable,1,3,actual
643,2024-01-17,account,106,unavailable,1,3,actual
644,2024-01-31,account,106,unavailable,1,3,actual
645,2024-02-11,account,106,unavailable,1,1,actual
646,2024-02-13,account,106,unavailable,1,1,actual
647,2024-03-30,account,106,unavailable,1,1,actual
648,2024-04-07,account,106,unavailable,1,3,actual
649,2024-01-15,account,107,unavailable,1,2,actual
650,2024-01-23,account,107,unavailable,1,1,actual
651,2024-02-07,account,107,unavailable,1,1,actual
652,2024-02-10,account,107,unavailable,1,1,actual
653,2024-02-26,account,107,unavailable,1,1,actual
654,2024-02-17,account,108,unavailable,1,1,actual
655,2024-04-20,account,108,unavailable,1,1,actual
656,2024-01-05,account,109,unavailable,1,1,actual
657,2024-01-20,account,109,unavailable,1,2,actual
658,2024-02-16,account,109,unavailable,1,2,actual
659,2024-02-25,account,109,unavailable,1,2,actual
660,2024-03-05,account,109,unavailable,1,1,actual
661,2024-03-22,account,109,unavailable,1,5,actual
662,2024-04-11,account,109,unavailable,1,1,actual
663,2024-04-18,account,109,unavailable,1,2,actual
664,2024-02-12,account,110,unavailable,1,4,actual
665,2024-04-22,account,110,unavailable,1,1,actual
666,2024-01-05,account,111,unavailable,1,2,actual
667,2024-01-09,account,111,unavailable,1,1,actual
668,2024-01-11,account,111,unavailable,1,1,actual
669,2024-01-13,account,111,unavailable,1,6,actual
670,2024-03-02,account,111,unavailable,1,5,actual
671,2024-03-25,account,111,unavailable,1,2,actual
672,2024-03-29,account,111,unavailable,1,1,actual
673,2024-01-04,account,112,unavailable,1,1,actual
674,2024-01-06,account,112,unavailable,1,4,actual
675,2024-01-11,account,112,unavailable,1,2,actual
676,2024-01-17,account,112,unavailable,1,1,actual
677,2024-02-03,account,112,unavailable,1,2,actual
678,2024-02-20,account,112,unavailable,1,1,actual
679,2024-03-25,account,112,unavailable,1,1,actual
680,2024-04-19,account,112,unavailable,1,1,actual
681,2024-03-23,account,113,unavailable,1,2,actual
682,2024-01-05,account,114,unavailable,1,4,actual
683,2024-02-10,account,114,unavailable,1,3,actual
684,2024-03-21,account,114,unavailable,1,1,actual
685,2024-04-05,account,114,unavailable,1,1,actual
686,2024-04-23,account,114,unavailable,1,2,actual
687,2024-02-04,account,115,unavailable,1,1,actual
688,2024-02-09,account,115,unavailable,1,1,actual
689,2024-04-15,account,115,unavailable,1,1,actual
690,2024-02-19,account,116,unavailable,1,2,actual
691,2024-03-31,account,116,unavailable,1,1,actual
692,2024-04-04,account,116,unavailable,1,2,actual
693,2024-04-20,account,116,unavailable,1,1,actual
694,2024-04-24,account,116,unavailable,1,3,actual
695,2024-01-28,account,117,unavailable,1,2,actual
696,2024-02-01,account,117,unavailable,1,1,actual
697,2024-02-04,account,117,unavailable,1,1,actual
698,2024-02-08,account,117,unavailable,1,2,actual
699,2024-03-16,account,117,unavailable,1,3,actual
700,2024-03-29,account,117,unavailable,1,2,actual
701,2024-02-28,account,118,unavailable,1,1,actual
702,2024-03-06,account,118,unavailable,1,1,actual
703,2024-04-11,account,118,unavailable,1,1,actual
704,2024-01-05,account,119,unavailable,1,1,actual
705,2024-01-15,account,119,unavailable,1,1,actual
706,2024-01-18,account,119,unavailable,1,2,actual
707,2024-04-20,account,119,unavailable,1,1,actual
708,2024-04-27,account,119,unavailable,1,2,actual
709,2024-01-04,account,120,unavailable,1,3,actual
710,2024-01-12,account,120,unavailable,1,4,actual
711,2024-02-14,account,120,unavailable,1,1,actual
712,2024-03-02,account,120,unavailable,1,1,actual
713,2024-03-27,account,120,unavailable,1,2,actual
714,2024-01-25,account,121,unavailable,1,3,actual
715,2024-02-04,account,121,unavailable,1,3,actual
716,2024-02-11,account,121,unavailable,1,2,actual
717,2024-02-19,account,121,unavailable,1,6,actual
718,2024-03-01,account,121,unavailable,1,5,actual
719,2024-03-08,account,121,unavailable,1,1,actual
720,2024-03-23,account,121,unavailable,1,1,actual
721,2024-03-26,account,121,unavailable,1,1,actual
722,2024-04-04,account,121,unavailable,1,2,actual
723,2024-01-01,account,122,unavailable,1,2,actual
724,2024-01-15,account,122,unavailable,1,1,actual
725,2024-01-17,account,122,unavailable,1,1,actual
726,2024-01-19,account,122,unavailable,1,3,actual
727,2024-02-22,account,122,unavailable,1,1,actual
728,2024-02-19,account,123,unavailable,1,1,actual
729,2024-02-25,account,123,unavailable,1,2,actual
730,2024-03-15,account,123,unavailable,1,1,actual
731,2024-04-07,account,123,unavailable,1,1,actual
732,2024-04-15,account,123,unavailable,1,3,actual
733,2024-04-26,account,123,unavailable,1,2,actual
734,2024-01-09,account,124,unavailable,1,1,actual
735,2024-01-23,account,124,unavailable,1,1,actual
736,2024-01-29,account,124,unavailable,1,1,actual
737,2024-02-08,account,124,unavailable,1,4,actual
738,2024-02-19,account,124,unavailable,1,3,actual
739,2024-02-26,account,124,unavailable,1,2,actual
740,2024-03-02,account,124,unavailable,1,6,actual
741,2024-04-21,account,124,unavailable,1,1,actual
742,2024-01-20,account,125,unavailable,1,2,actual
743,2024-01-26,account,125,unavailable,1,2,actual
744,2024-02-09,account,125,unavailable,1,1,actual
745,2024-02-29,account,125,unavailable,1,1,actual
746,2024-04-22,account,125,unavailable,1,1,actual
747,2024-01-13,account,126,unavailable,1,3,actual
748,2024-02-18,account,126,unavailable,1,6,actual
749,2024-02-27,account,126,unavailable,1,1,actual
750,2024-04-21,account,126,unavailable,1,3,actual
751,2024-01-13,account,127,unavailable,1,1,actual
752,2024-01-19,account,127,unavailable,1,3,actual
753,2024-02-05,account,127,unavailable,1,2,actual
754,2024-02-08,account,127,unavailable,1,3,actual
755,2024-02-13,account,127,unavailable,1,3,actual
756,2024-03-05,account,127,unavailable,1,1,actual
757,2024-03-08,account,127,unavailable,1,2,actual
758,2024-04-03,account,127,unavailable,1,4,actual
759,2024-04-28,account,127,unavailable,1,2,actual
760,2024-01-20,account,128,unavailable,1,1,actual
761,2024-02-18,account,128,unavailable,1,8,actual
762,2024-04-16,account,128,unavailable,1,1,actual
763,2024-04-20,account,128,unavailable,1,4,actual
764,2024-02-17,account,129,unavailable,1,2,actual
765,2024-04-16,account,129,unavailable,1,3,actual
766,2024-01-09,account,130,unavailable,1,1,actual
767,2024-01-23,account,130,unavailable,1,2,actual
768,2024-01-26,account,130,unavailable,1,3,actual
769,2024-03-29,account,130,unavailable,1,1,actual
770,2024-04-11,account,130,unavailable,1,1,actual
771,2024-01-26,account,131,unavailable,1,3,actual
772,2024-02-10,account,131,unavailable,1,1,actual
773,2024-02-23,account,131,unavailable,1,5,actual
774,2024-02-29,account,131,unavailable,1,1,actual
775,2024-01-09,account,132,unavailable,1,5,actual
776,2024-02-18,account,132,unavailable,1,3,actual
777,2024-03-10,account,133,unavailable,1,1,actual
778,2024-03-30,account,133,unavailable,1,1,actual
779,2024-04-10,account,133,unavailable,1,1,actual
780,2024-02-08,account,134,unavailable,1,1,actual
781,2024-03-03,account,134,unavailable,1,1,actual
782,2024-02-01,account,135,unavailable,1,1,actual
783,2024-02-22,account,135,unavailable,1,1,actual
784,2024-03-08,account,135,unavailable,1,1,actual
785,2024-03-20,account,135,unavailable,1,3,actual
786,2024-03-29,account,135,unavailable,1,1,actual
787,2024-04-04,account,135,unavailable,1,1,actual
788,2024-01-04,account,136,unavailable,1,1,actual
789,2024-01-07,account,136,unavailable,1,1,actual
790,2024-01-13,account,136,unavailable,1,2,actual
791,2024-03-13,account,136,unavailable,1,2,actual
792,2024-01-19,account,137,unavailable,1,2,actual
793,2024-01-28,account,137,unavailable,1,1,actual
794,2024-02-10,account,137,unavailable,1,7,actual
795,2024-03-17,account,137,unavailable,1,1,actual
796,2024-04-11,account,137,unavailable,1,7,actual
797,2024-04-20,account,137,unavailable,1,1,actual
798,2024-01-07,account,138,unavailable,1,1,actual
799,2024-01-20,account,138,unavailable,1,1,actual
800,2024-01-27,account,138,unavailable,1,1,actual
801,2024-02-03,account,138,unavailable,1,2,actual
802,2024-02-27,account,138,unavailable,1,4,actual
803,2024-03-29,account,138,unavailable,1,3,actual
804,2024-01-06,account,139,unavailable,1,2,actual
805,2024-01-27,account,139,unavailable,1,6,actual
806,2024-02-05,account,139,unavailable,1,1,actual
807,2024-02-16,account,139,unavailable,1,2,actual
808,2024-03-12,account,139,unavailable,1,1,actual
809,2024-03-21,account,139,unavailable,1,1,actual
810,2024-03-23,account,139,unavailable,1,1,actual
811,2024-03-26,account,139,unavailable,1,2,actual
812,2024-01-12,account,140,unavailable,1,1,actual
813,2024-01-15,account,140,unavailable,1,1,actual
814,2024-02-20,account,140,unavailable,1,3,actual
815,2024-03-09,account,140,unavailable,1,1,actual
816,2024-03-11,account,140,unavailable,1,1,actual
817,2024-03-15,account,140,unavailable,1,3,actual
818,2024-03-23,account,140,unavailable,1,5,actual
819,2024-04-13,account,140,unavailable,1,1,actual
820,2024-04-16,account,140,unavailable,1,1,actual
821,2024-01-10,account,141,unavailable,1,1,actual
822,2024-01-18,account,141,unavailable,1,1,actual
823,2024-01-30,account,141,unavailable,1,5,actual
824,2024-02-08,account,141,unavailable,1,2,actual
825,2024-02-16,account,141,unavailable,1,3,actual
826,2024-02-22,account,141,unavailable,1,1,actual
827,2024-04-18,account,141,unavailable,1,2,actual
828,2024-01-11,account,142,unavailable,1,3,actual
829,2024-01-15,account,142,unavailable,1,1,actual
830,2024-01-24,account,142,unavailable,1,1,actual
831,2024-02-11,account,142,unavailable,1,2,actual
832,2024-02-19,account,142,unavailable,1,2,actual
833,2024-02-22,account,142,unavailable,1,5,actual
834,2024-03-29,account,142,unavailable,1,1,actual
835,2024-04-12,account,142,unavailable,1,2,actual
836,2024-01-04,account,143,unavailable,1,1,actual
837,2024-04-05,account,143,unavailable,1,1,actual
838,2024-04-10,account,143,unavailable,1,2,actual
839,2024-04-28,account,143,unavailable,1,2,actual
840,2024-01-14,account,144,unavailable,1,1,actual
841,2024-01-25,account,144,unavailable,1,2,actual
842,2024-02-14,account,144,unavailable,1,5,actual
843,2024-03-27,account,144,unavailable,1,2,actual
844,2024-01-05,account,145,unavailable,1,1,actual
845,2024-01-13,account,145,unavailable,1,1,actual
846,2024-01-23,account,145,unavailable,1,5,actual
847,2024-02-13,account,145,unavailable,1,1,actual
848,2024-03-17,account,145,unavailable,1,1,actual
849,2024-03-22,account,145,unavailable,1,1,actual
850,2024-04-14,account,145,unavailable,1,1,actual
851,2024-04-17,account,145,unavailable,1,2,actual
852,2024-04-23,account,145,unavailable,1,2,actual
853,2024-04-26,account,145,unavailable,1,1,actual
854,2024-01-22,account,146,unavailable,1,2,actual
855,2024-02-19,account,146,unavailable,1,4,actual
856,2024-03-07,account,146,unavailable,1,4,actual
857,2024-03-19,account,146,unavailable,1,3,actual
858,2024-04-01,account,146,unavailable,1,3,actual
859,2024-04-25,account,146,unavailable,1,1,actual
860,2024-01-21,account,147,unavailable,1,2,actual
861,2024-02-02,account,147,unavailable,1,2,actual
862,2024-02-12,account,147,unavailable,1,2,actual
863,2024-04-08,account,147,unavailable,1,1,actual
864,2024-01-19,account,148,unavailable,1,1,actual
865,2024-02-09,account,148,unavailable,1,2,actual
866,2024-03-26,account,148,unavailable,1,2,actual
867,2024-04-12,account,148,unavailable,1,2,actual
868,2024-04-26,account,148,unavailable,1,4,actual
869,2024-01-28,account,149,unavailable,1,2,actual
870,2024-03-09,account,149,unavailable,1,2,actual
871,2024-03-21,account,149,unavailable,1,1,actual
872,2024-04-14,account,149,unavailable,1,3,actual
873,2024-04-18,account,149,unavailable,1,2,actual
874,2024-02-12,account,150,unavailable,1,2,actual
875,2024-02-24,account,150,unavailable,1,1,actual
876,2024-02-27,account,150,unavailable,1,1,actual
877,2024-03-10,account,150,unavailable,1,2,actual
878,2024-03-25,account,150,unavailable,1,2,actual
879,2024-04-11,account,150,unavailable,1,5,actual
880,2024-04-28,account,150,unavailable,1,2,actual
881,2024-02-28,account,151,unavailable,1,4,actual
882,2024-01-06,account,152,unavailable,1,5,actual
883,2024-02-19,account,152,unavailable,1,1,actual
884,2024-02-27,account,152,unavailable,1,3,actual
885,2024-03-12,account,152,unavailable,1,2,actual
886,2024-04-27,account,152,unavailable,1,2,actual
887,2024-01-29,account,153,unavailable,1,1,actual
888,2024-02-06,account,153,unavailable,1,1,actual
889,2024-02-14,account,153,unavailable,1,2,actual
890,2024-03-07,account,153,unavailable,1,3,actual
891,2024-03-11,account,153,unavailable,1,2,actual
892,2024-04-05,account,153,unavailable,1,1,actual
893,2024-04-09,account,153,unavailable,1,1,actual
894,2024-04-18,account,153,unavailable,1,2,actual
895,2024-04-25,account,153,unavailable,1,1,actual
