event_id,date,rep_id,start_time,planned_duration_min,actual_duration_min,account_id,segment_at_call,brand_id,brand_priority,outcome,scenario_id
375,2024-01-04,3,11:30,30,15,699,B,5,0.5000,abbreviated,actual
376,2024-01-04,3,12:15,45,45,301,C,4,0.5000,completed,actual
377,2024-01-04,3,13:15,30,30,1112,C,4,0.5000,completed,actual
378,2024-01-04,3,14:00,30,30,924,C,4,0.5000,completed,actual
379,2024-01-04,4,09:00,75,75,1799,A,4,0.5000,completed,actual
380,2024-01-04,4,10:30,30,30,1127,C,4,0.5000,completed,actual
381,2024-01-04,4,11:15,75,75,1597,A,4,0.5000,completed,actual
382,2024-01-04,4,12:45,30,30,580,A,5,0.5000,completed,actual
383,2024-01-04,4,13:30,45,45,904,C,4,0.5000,completed,actual
384,2024-01-04,4,14:30,30,30,466,C,5,0.5000,completed,actual
385,2024-01-04,4,15:15,75,75,1710,B,5,0.5000,completed,actual
386,2024-01-04,6,09:00,45,45,348,C,4,0.5000,completed,actual
387,2024-01-04,6,10:00,45,45,324,C,4,0.5000,completed,actual
388,2024-01-04,6,11:00,30,30,409,C,4,0.5000,completed,actual
389,2024-01-04,6,11:45,30,15,1133,B,4,0.5000,abbreviated,actual
390,2024-01-04,6,12:30,45,45,1080,A,4,0.5000,completed,actual
391,2024-01-04,6,13:30,60,60,22,A,5,0.5000,completed,actual
392,2024-01-04,7,09:00,75,75,1038,B,5,0.5000,completed,actual
393,2024-01-04,7,10:30,30,15,565,C,5,0.5000,abbreviated,actual
394,2024-01-04,7,11:15,30,15,1138,B,5,0.5000,abbreviated,actual
395,2024-01-04,7,12:00,60,60,1502,B,4,0.5000,completed,actual
396,2024-01-04,7,13:15,45,45,957,C,4,0.5000,completed,actual
397,2024-01-04,7,14:15,30,30,951,C,4,0.5000,completed,actual
398,2024-01-04,7,15:00,30,30,1369,C,5,0.5000,completed,actual
399,2024-01-04,8,09:00,30,30,74,C,3,0.5000,completed,actual
400,2024-01-04,8,09:45,45,22,95,A,3,0.5000,abbreviated,actual
401,2024-01-04,8,10:45,60,60,403,B,3,0.5000,completed,actual
402,2024-01-04,8,12:00,30,30,1913,C,3,0.5000,completed,actual
403,2024-01-04,9,09:00,60,60,408,B,5,0.5000,completed,actual
404,2024-01-04,9,10:15,30,30,286,C,4,0.5000,completed,actual
405,2024-01-04,9,11:00,45,45,541,C,5,0.5000,completed,actual
406,2024-01-04,9,12:00,30,30,105,C,4,0.5000,completed,actual
407,2024-01-04,9,12:45,45,45,761,C,4,0.5000,completed,actual
408,2024-01-04,9,13:45,30,30,1864,C,5,0.5000,completed,actual
409,2024-01-04,10,09:00,45,45,674,C,5,0.5000,completed,actual
410,2024-01-04,10,10:00,45,45,970,B,4,0.5000,completed,actual
411,2024-01-04,10,11:00,45,45,639,C,5,0.5000,completed,actual
412,2024-01-04,10,12:00,45,45,1544,B,4,0.5000,completed,actual
413,2024-01-04,11,09:00,30,30,1200,B,0,0.5000,completed,actual
414,2024-01-04,11,09:45,45,45,1619,C,1,0.5000,completed,actual
415,2024-01-04,11,10:45,45,45,346,C,0,0.5000,completed,actual
416,2024-01-04,11,11:45,45,45,1206,C,0,0.5000,completed,actual
417,2024-01-04,11,12:45,60,60,1157,C,1,0.5000,completed,actual
418,2024-01-04,11,14:00,75,75,1042,A,0,0.5000,completed,actual
419,2024-01-04,11,15:30,60,60,1408,A,1,0.5000,completed,actual
420,2024-01-04,12,09:00,75,75,1285,B,0,0.5000,completed,actual
421,2024-01-04,12,10:30,30,30,1066,C,1,0.5000,completed,actual
422,2024-01-04,12,11:15,30,30,1141,C,0,0.5000,completed,actual
423,2024-01-04,12,12:00,60,60,1411,B,1,0.5000,completed,actual
424,2024-01-04,12,13:15,30,30,1842,B,1,0.5000,completed,actual
425,2024-01-04,12,14:00,30,30,760,C,1,0.5000,completed,actual
426,2024-01-04,12,14:45,30,30,974,C,0,0.5000,completed,actual
427,2024-01-04,12,15:30,30,15,1150,C,1,0.5000,abbreviated,actual
428,2024-01-04,13,09:00,30,30,406,B,4,0.5000,completed,actual
429,2024-01-04,13,09:45,45,45,997,C,5,0.5000,completed,actual
430,2024-01-04,13,10:45,30,30,101,C,5,0.5000,completed,actual
431,2024-01-04,13,11:30,30,30,156,C,5,0.5000,completed,actual
432,2024-01-04,13,12:15,30,30,1099,C,5,0.5000,completed,actual
433,2024-01-04,13,13:00,30,0,951,C,4,0.5000,no_show,actual
434,2024-01-04,13,13:45,60,60,1886,A,4,0.5000,completed,actual
435,2024-01-04,13,15:00,30,30,88,C,4,0.5000,completed,actual
436,2024-01-04,13,15:45,45,45,231,B,4,0.5000,completed,actual
437,2024-01-04,16,09:00,60,60,298,C,1,0.5000,completed,actual
438,2024-01-04,16,10:15,60,60,1672,A,1,0.5000,completed,actual
439,2024-01-04,16,11:30,60,60,1934,B,1,0.5000,completed,actual
440,2024-01-04,16,12:45,75,75,1680,B,1,0.5000,completed,actual
441,2024-01-04,16,14:15,30,15,1145,C,0,0.5000,abbreviated,actual
442,2024-01-04,17,09:00,60,60,1438,A,3,0.5000,completed,actual
443,2024-01-04,17,10:15,45,45,1240,C,2,0.5000,completed,actual
444,2024-01-04,17,11:15,30,30,1696,C,3,0.5000,completed,actual
445,2024-01-04,17,12:00,45,45,905,C,2,0.5000,completed,actual
446,2024-01-04,17,13:00,60,60,685,A,3,0.5000,completed,actual
447,2024-01-04,17,14:15,30,30,1096,B,3,0.5000,completed,actual
448,2024-01-04,18,09:00,30,30,1328,B,3,0.5000,completed,actual
449,2024-01-04,18,09:45,60,60,1954,B,3,0.5000,completed,actual
450,2024-01-04,18,11:00,45,22,1779,B,3,0.5000,abbreviated,actual
451,2024-01-04,18,12:00,30,30,1212,B,3,0.5000,completed,actual
452,2024-01-04,18,12:45,60,60,1498,A,3,0.5000,completed,actual
453,2024-01-04,18,14:00,30,0,1145,C,2,0.5000,no_show,actual
454,2024-01-04,18,14:45,30,30,1119,A,3,0.5000,completed,actual
455,2024-01-04,18,15:30,30,30,947,C,2,0.5000,completed,actual
456,2024-01-04,19,09:00,60,60,1812,C,0,0.5000,completed,actual
457,2024-01-04,19,10:15,60,60,585,B,0,0.5000,completed,actual
458,2024-01-04,19,11:30,45,45,1597,A,0,0.5000,completed,actual
459,2024-01-04,19,12:30,45,22,1358,B,1,0.5000,abbreviated,actual
460,2024-01-04,19,13:30,30,30,1680,B,1,0.5000,completed,actual
461,2024-01-04,19,14:15,45,45,90,C,1,0.5000,completed,actual
462,2024-01-04,19,15:15,60,60,403,B,1,0.5000,completed,actual
463,2024-01-04,19,16:30,30,30,944,C,0,0.5000,completed,actual
464,2024-01-05,0,09:00,60,60,457,A,0,0.5000,completed,actual
465,2024-01-05,0,10:15,30,30,515,C,1,0.5000,completed,actual
466,2024-01-05,0,11:00,30,30,1260,C,0,0.5000,completed,actual
467,2024-01-05,0,11:45,30,30,1838,C,1,0.5000,completed,actual
468,2024-01-05,0,12:30,30,30,533,C,0,0.5000,completed,actual
469,2024-01-05,0,13:15,45,45,199,B,0,0.5000,completed,actual
470,2024-01-05,1,09:00,45,45,548,C,1,0.5000,completed,actual
471,2024-01-05,1,10:00,45,22,970,B,0,0.5000,abbreviated,actual
472,2024-01-05,1,11:00,45,45,194,B,0,0.5000,completed,actual
473,2024-01-05,1,12:00,45,45,1996,B,1,0.5000,completed,actual
474,2024-01-05,2,09:00,45,45,1432,A,0,0.5000,completed,actual
475,2024-01-05,2,10:00,30,30,865,C,0,0.5000,completed,actual
476,2024-01-05,2,10:45,30,30,711,C,1,0.5000,completed,actual
477,2024-01-05,2,11:30,30,30,1312,B,0,0.5000,completed,actual
478,2024-01-05,2,12:15,45,45,269,C,1,0.5000,completed,actual
479,2024-01-05,2,13:15,45,45,895,C,1,0.5000,completed,actual
480,2024-01-05,3,09:00,30,30,1336,C,4,0.5000,completed,actual
481,2024-01-05,3,09:45,45,45,1963,B,4,0.5000,completed,actual
482,2024-01-05,3,10:45,30,30,87,C,5,0.5000,completed,actual
483,2024-01-05,3,11:30,30,30,936,C,4,0.5000,completed,actual
484,2024-01-05,3,12:15,45,45,1756,B,4,0.5000,completed,actual
485,2024-01-05,4,09:00,75,75,191,A,4,0.5000,completed,actual
486,2024-01-05,4,10:30,30,30,1047,C,5,0.5000,completed,actual
487,2024-01-05,4,11:15,75,75,1718,A,4,0.5000,completed,actual
488,2024-01-05,4,12:45,75,75,18,B,5,0.5000,completed,actual
489,2024-01-05,5,09:00,30,30,1141,C,3,0.5000,completed,actual
490,2024-01-05,5,09:45,45,45,211,B,3,0.5000,completed,actual
491,2024-01-05,5,10:45,30,15,17,C,3,0.5000,abbreviated,actual
492,2024-01-05,5,11:30,60,60,719,B,3,0.5000,completed,actual
493,2024-01-05,6,09:00,45,45,1418,A,5,0.5000,completed,actual
494,2024-01-05,6,10:00,45,0,918,B,5,0.5000,no_show,actual
495,2024-01-05,6,11:00,60,60,1519,C,4,0.5000,completed,actual
496,2024-01-05,6,12:15,30,30,1041,C,5,0.5000,completed,actual
497,2024-01-05,6,13:00,75,75,236,A,4,0.5000,completed,actual
498,2024-01-05,8,09:00,60,60,1511,B,3,0.5000,completed,actual
499,2024-01-05,8,10:15,30,30,1057,C,2,0.5000,completed,actual
500,2024-01-05,8,11:00,45,45,1692,B,3,0.5000,completed,actual
501,2024-01-05,8,12:00,75,75,158,A,2,0.5000,completed,actual
502,2024-01-05,9,09:00,30,30,1197,C,4,0.5000,completed,actual
503,2024-01-05,9,09:45,75,75,663,B,4,0.5000,completed,actual
504,2024-01-05,9,11:15,30,30,1770,B,4,0.5000,completed,actual
505,2024-01-05,9,12:00,75,75,672,B,4,0.5000,completed,actual
506,2024-01-05,9,13:30,30,30,1917,C,4,0.5000,completed,actual
507,2024-01-05,10,09:00,60,60,878,C,5,0.5000,completed,actual
508,2024-01-05,10,10:15,45,45,438,B,5,0.5000,completed,actual
509,2024-01-05,10,11:15,75,75,1136,A,4,0.5000,completed,actual
510,2024-01-05,11,09:00,45,45,229,C,0,0.5000,completed,actual
511,2024-01-05,11,10:00,45,45,267,B,1,0.5000,completed,actual
512,2024-01-05,11,11:00,45,45,452,A,0,0.5000,completed,actual
513,2024-01-05,11,12:00,30,30,1550,C,1,0.5000,completed,actual
514,2024-01-05,11,12:45,30,30,1787,B,1,0.5000,completed,actual
515,2024-01-05,12,09:00,30,30,1515,C,0,0.5000,completed,actual
516,2024-01-05,12,09:45,60,60,1158,A,0,0.5000,completed,actual
517,2024-01-05,12,11:00,45,22,540,B,0,0.5000,abbreviated,actual
518,2024-01-05,12,12:00,30,30,1537,C,1,0.5000,completed,actual
519,2024-01-05,12,12:45,45,45,1267,C,0,0.5000,completed,actual
520,2024-01-05,13,09:00,60,60,1654,B,5,0.5000,completed,actual
521,2024-01-05,13,10:15,30,30,1707,C,4,0.5000,completed,actual
522,2024-01-05,13,11:00,30,30,976,C,4,0.5000,completed,actual
523,2024-01-05,13,11:45,60,60,1356,B,5,0.5000,completed,actual
524,2024-01-05,13,13:00,30,30,219,C,4,0.5000,completed,actual
525,2024-01-05,16,09:00,30,30,746,B,0,0.5000,completed,actual
526,2024-01-05,16,09:45,60,60,556,B,1,0.5000,completed,actual
527,2024-01-05,16,11:00,30,30,1145,C,0,0.5000,completed,actual
528,2024-01-05,16,11:45,45,45,759,C,1,0.5000,completed,actual
529,2024-01-05,17,09:00,45,45,1574,B,3,0.5000,completed,actual
530,2024-01-05,17,10:00,60,0,1355,B,2,0.5000,no_show,actual
531,2024-01-05,17,11:15,45,45,253,B,3,0.5000,completed,actual
532,2024-01-05,18,09:00,30,15,941,C,3,0.5000,abbreviated,actual
533,2024-01-05,18,09:45,45,45,295,C,2,0.5000,completed,actual
534,2024-01-05,18,10:45,30,15,1931,C,3,0.5000,abbreviated,actual
535,2024-01-05,18,11:30,45,45,60,C,2,0.5000,completed,actual
536,2024-01-05,18,12:30,45,45,883,B,3,0.5000,completed,actual
537,2024-01-05,18,13:30,30,30,1289,C,2,0.5000,completed,actual
538,2024-01-05,19,09:00,45,45,1755,C,1,0.5000,completed,actual
539,2024-01-05,19,10:00,30,0,1721,C,0,0.5000,no_show,actual
540,2024-01-05,19,10:45,60,0,1807,B,1,0.5000,no_show,actual
541,2024-01-05,19,12:00,60,60,35,C,1,0.5000,completed,actual
542,2024-01-05,19,13:15,30,15,342,C,1,0.5000,abbreviated,actual
543,2024-01-05,19,14:00,45,45,799,C,1,0.5000,completed,actual
544,2024-01-05,19,15:00,30,30,1427,C,1,0.5000,completed,actual
545,2024-01-08,0,09:00,30,30,1036,C,1,0.5000,completed,actual
546,2024-01-08,0,09:45,30,30,1260,C,0,0.5000,completed,actual
547,2024-01-08,0,10:30,60,60,657,B,0,0.5000,completed,actual
548,2024-01-08,0,11:45,45,45,1140,C,0,0.5000,completed,actual
549,2024-01-08,0,12:45,30,30,1972,C,1,0.5000,completed,actual
550,2024-01-08,0,13:30,30,30,1374,C,1,0.5000,completed,actual
551,2024-01-08,0,14:15,30,30,1756,B,0,0.5000,completed,actual
552,2024-01-08,1,09:00,60,60,808,A,1,0.5000,completed,actual
553,2024-01-08,1,10:15,75,75,1135,B,1,0.5000,completed,actual
554,2024-01-08,1,11:45,45,45,353,C,0,0.5000,completed,actual
555,2024-01-08,1,12:45,30,30,183,B,1,0.5000,completed,actual
556,2024-01-08,1,13:30,45,22,945,C,1,0.5000,abbreviated,actual
557,2024-01-08,1,14:30,30,30,122,B,0,0.5000,completed,actual
558,2024-01-08,2,09:00,30,30,928,C,1,0.5000,completed,actual
559,2024-01-08,2,09:45,45,45,815,B,1,0.5000,completed,actual
560,2024-01-08,2,10:45,30,0,865,C,0,0.5000,no_show,actual
561,2024-01-08,2,11:30,30,30,396,C,0,0.5000,completed,actual
562,2024-01-08,2,12:15,30,30,1456,B,1,0.5000,completed,actual
563,2024-01-08,2,13:00,30,30,1539,C,0,0.5000,completed,actual
564,2024-01-08,2,13:45,30,30,1942,B,1,0.5000,completed,actual
565,2024-01-08,3,09:00,45,45,1082,C,5,0.5000,completed,actual
566,2024-01-08,3,10:00,30,30,900,C,5,0.5000,completed,actual
567,2024-01-08,3,10:45,45,45,1551,B,5,0.5000,completed,actual
568,2024-01-08,3,11:45,30,30,1597,A,4,0.5000,completed,actual
569,2024-01-08,3,12:30,45,45,957,C,4,0.5000,completed,actual
570,2024-01-08,4,09:00,45,0,216,B,5,0.5000,no_show,actual
571,2024-01-08,4,10:00,45,45,82,C,4,0.5000,completed,actual
572,2024-01-08,4,11:00,45,45,1597,A,4,0.5000,completed,actual
573,2024-01-08,4,12:00,45,45,528,B,4,0.5000,completed,actual
574,2024-01-08,4,13:00,30,30,251,B,4,0.5000,completed,actual
575,2024-01-08,5,09:00,75,75,1011,A,3,0.5000,completed,actual
576,2024-01-08,5,10:30,45,45,1619,C,3,0.5000,completed,actual
577,2024-01-08,5,11:30,60,60,1568,A,2,0.5000,completed,actual
578,2024-01-08,5,12:45,60,0,625,C,3,0.5000,no_show,actual
579,2024-01-08,5,14:00,75,75,1220,B,2,0.5000,completed,actual
580,2024-01-08,6,09:00,30,30,600,C,4,0.5000,completed,actual
581,2024-01-08,6,09:45,45,45,1906,C,4,0.5000,completed,actual
582,2024-01-08,6,10:45,60,30,1090,B,4,0.5000,abbreviated,actual
583,2024-01-08,6,12:00,45,45,1642,B,4,0.5000,completed,actual
584,2024-01-08,7,09:00,45,45,1319,C,4,0.5000,completed,actual
585,2024-01-08,7,10:00,30,30,1879,C,5,0.5000,completed,actual
586,2024-01-08,7,10:45,30,30,1347,C,5,0.5000,completed,actual
587,2024-01-08,7,11:30,60,60,1138,B,5,0.5000,completed,actual
588,2024-01-08,8,09:00,60,60,1512,A,3,0.5000,completed,actual
589,2024-01-08,8,10:15,30,30,1182,C,2,0.5000,completed,actual
590,2024-01-08,8,11:00,60,60,1409,B,2,0.5000,completed,actual
591,2024-01-08,8,12:15,45,45,1207,B,2,0.5000,completed,actual
592,2024-01-08,9,09:00,60,60,1702,B,4,0.5000,completed,actual
593,2024-01-08,9,10:15,30,30,336,C,4,0.5000,completed,actual
594,2024-01-08,9,11:00,30,30,1135,B,5,0.5000,completed,actual
595,2024-01-08,9,11:45,30,0,349,C,5,0.5000,no_show,actual
596,2024-01-08,9,12:30,30,30,216,B,4,0.5000,completed,actual
597,2024-01-08,9,13:15,30,30,1045,C,5,0.5000,completed,actual
598,2024-01-08,10,09:00,60,0,764,B,4,0.5000,no_show,actual
599,2024-01-08,10,10:15,45,45,1585,B,5,0.5000,completed,actual
600,2024-01-08,10,11:15,45,45,1187,B,5,0.5000,completed,actual
601,2024-01-08,12,09:00,45,45,1957,C,1,0.5000,completed,actual
602,2024-01-08,12,10:00,30,30,353,C,0,0.5000,completed,actual
603,2024-01-08,12,10:45,30,30,1842,B,1,0.5000,completed,actual
604,2024-01-08,12,11:30,45,45,1686,C,1,0.5000,completed,actual
605,2024-01-08,12,12:30,45,45,16,C,0,0.5000,completed,actual
606,2024-01-08,13,09:00,45,22,549,C,5,0.5000,abbreviated,actual
607,2024-01-08,13,10:00,30,30,1258,C,5,0.5000,completed,actual
608,2024-01-08,13,10:45,60,60,1775,A,4,0.5000,completed,actual
609,2024-01-08,13,12:00,30,30,830,B,4,0.5000,completed,actual
610,2024-01-08,13,12:45,30,30,466,C,5,0.5000,completed,actual
611,2024-01-08,13,13:30,30,30,1613,C,5,0.5000,completed,actual
612,2024-01-08,15,09:00,30,30,1165,C,0,0.5000,completed,actual
613,2024-01-08,15,09:45,45,45,1200,B,0,0.5000,completed,actual
614,2024-01-08,15,10:45,30,30,1786,B,0,0.5000,completed,actual
615,2024-01-08,15,11:30,60,60,520,A,0,0.5000,completed,actual
616,2024-01-08,15,12:45,60,60,739,B,1,0.5000,completed,actual
617,2024-01-08,16,09:00,30,30,118,C,0,0.5000,completed,actual
618,2024-01-08,16,09:45,45,45,1742,B,1,0.5000,completed,actual
619,2024-01-08,16,10:45,45,45,746,B,0,0.5000,completed,actual
620,2024-01-08,16,11:45,30,30,577,C,1,0.5000,completed,actual
621,2024-01-08,17,09:00,60,60,1692,B,3,0.5000,completed,actual
622,2024-01-08,17,10:15,30,15,1754,B,3,0.5000,abbreviated,actual
623,2024-01-08,17,11:00,30,30,1382,C,3,0.5000,completed,actual
624,2024-01-08,17,11:45,60,60,1438,A,3,0.5000,completed,actual
625,2024-01-08,18,09:00,30,30,1167,C,2,0.5000,completed,actual
626,2024-01-08,18,09:45,30,30,1051,B,2,0.5000,completed,actual
627,2024-01-08,18,10:30,30,30,760,C,3,0.5000,completed,actual
628,2024-01-08,18,11:15,45,45,1216,B,3,0.5000,completed,actual
629,2024-01-08,18,12:15,45,45,1557,C,2,0.5000,completed,actual
630,2024-01-08,18,13:15,30,30,446,B,3,0.5000,completed,actual
631,2024-01-08,19,09:00,30,30,1875,C,0,0.5000,completed,actual
632,2024-01-08,19,09:45,45,45,1987,C,0,0.5000,completed,actual
633,2024-01-08,19,10:45,45,45,461,B,1,0.5000,completed,actual
634,2024-01-08,19,11:45,30,15,556,B,1,0.5000,abbreviated,actual
635,2024-01-08,19,12:30,60,60,1506,C,1,0.5000,completed,actual
636,2024-01-08,19,13:45,45,45,1139,B,0,0.5000,completed,actual
637,2024-01-09,0,09:00,30,30,1059,C,1,0.5000,completed,actual
638,2024-01-09,0,09:45,45,45,1036,C,1,0.5000,completed,actual
639,2024-01-09,0,10:45,60,60,495,B,0,0.5000,completed,actual
640,2024-01-09,0,12:00,30,30,1392,B,0,0.5000,completed,actual
641,2024-01-09,0,12:45,45,45,14,B,1,0.5000,completed,actual
642,2024-01-09,0,13:45,45,45,403,B,1,0.5000,completed,actual
643,2024-01-09,0,14:45,30,30,1520,C,0,0.5000,completed,actual
644,2024-01-09,0,15:30,45,45,76,B,1,0.5000,completed,actual
645,2024-01-09,0,16:30,45,45,914,B,0,0.5000,completed,actual
646,2024-01-09,1,09:00,30,30,803,C,0,0.5000,completed,actual
647,2024-01-09,1,09:45,60,60,62,A,0,0.5000,completed,actual
648,2024-01-09,1,11:00,30,30,1156,B,1,0.5000,completed,actual
649,2024-01-09,1,11:45,30,15,549,C,1,0.5000,abbreviated,actual
650,2024-01-09,1,12:30,30,30,744,C,0,0.5000,completed,actual
651,2024-01-09,1,13:15,30,30,755,C,0,0.5000,completed,actual
652,2024-01-09,2,09:00,30,30,1513,C,0,0.5000,completed,actual
653,2024-01-09,2,09:45,30,15,73,B,1,0.5000,abbreviated,actual
654,2024-01-09,2,10:30,45,45,790,B,0,0.5000,completed,actual
655,2024-01-09,2,11:30,45,45,1869,B,1,0.5000,completed,actual
656,2024-01-09,2,12:30,30,30,1115,C,1,0.5000,completed,actual
657,2024-01-09,2,13:15,60,60,94,A,1,0.5000,completed,actual
658,2024-01-09,2,14:30,45,45,524,B,1,0.5000,completed,actual
659,2024-01-09,2,15:30,30,30,1082,C,1,0.5000,completed,actual
660,2024-01-09,3,09:00,30,30,470,A,5,0.5000,completed,actual
661,2024-01-09,3,09:45,45,45,318,B,4,0.5000,completed,actual
662,2024-01-09,3,10:45,30,30,1513,C,4,0.5000,completed,actual
663,2024-01-09,3,11:30,30,30,216,B,4,0.5000,completed,actual
664,2024-01-09,3,12:15,30,30,1218,B,5,0.5000,completed,actual
665,2024-01-09,3,13:00,30,30,418,C,4,0.5000,completed,actual
666,2024-01-09,3,13:45,45,22,1630,C,4,0.5000,abbreviated,actual
667,2024-01-09,3,14:45,30,30,303,C,5,0.5000,completed,actual
668,2024-01-09,4,09:00,30,30,986,C,4,0.5000,completed,actual
669,2024-01-09,4,09:45,60,60,1008,B,4,0.5000,completed,actual
670,2024-01-09,4,11:00,30,30,1846,B,5,0.5000,completed,actual
671,2024-01-09,4,11:45,60,60,1364,C,5,0.5000,completed,actual
672,2024-01-09,4,13:00,45,45,1632,A,4,0.5000,completed,actual
673,2024-01-09,4,14:00,30,30,325,C,4,0.5000,completed,actual
674,2024-01-09,4,14:45,75,75,1710,B,5,0.5000,completed,actual
675,2024-01-09,4,16:15,45,22,1614,C,5,0.5000,abbreviated,actual
676,2024-01-09,5,09:00,45,45,1516,C,2,0.5000,completed,actual
677,2024-01-09,5,10:00,60,60,976,C,3,0.5000,completed,actual
678,2024-01-09,5,11:15,45,45,1118,C,2,0.5000,completed,actual
679,2024-01-09,5,12:15,30,30,1472,C,2,0.5000,completed,actual
680,2024-01-09,5,13:00,60,60,225,A,3,0.5000,completed,actual
681,2024-01-09,5,14:15,75,75,1272,A,3,0.5000,completed,actual
682,2024-01-09,5,15:45,60,60,1878,B,2,0.5000,completed,actual
683,2024-01-09,6,09:00,45,45,839,C,4,0.5000,completed,actual
684,2024-01-09,6,10:00,60,30,698,B,5,0.5000,abbreviated,actual
685,2024-01-09,6,11:15,45,45,674,C,5,0.5000,completed,actual
686,2024-01-09,6,12:15,30,30,870,B,5,0.5000,completed,actual
687,2024-01-09,6,13:00,30,30,1613,C,4,0.5000,completed,actual
688,2024-01-09,6,13:45,30,30,407,C,4,0.5000,completed,actual
689,2024-01-09,7,09:00,60,60,957,C,4,0.5000,completed,actual
690,2024-01-09,7,10:15,75,0,520,A,4,0.5000,no_show,actual
691,2024-01-09,7,11:45,30,30,7,C,5,0.5000,completed,actual
692,2024-01-09,7,12:30,30,30,1079,C,5,0.5000,completed,actual
693,2024-01-09,8,09:00,30,30,179,B,3,0.5000,completed,actual
694,2024-01-09,8,09:45,30,30,905,C,2,0.5000,completed,actual
695,2024-01-09,8,10:30,45,45,774,B,2,0.5000,completed,actual
696,2024-01-09,8,11:30,60,60,1409,B,2,0.5000,completed,actual
697,2024-01-09,9,09:00,45,45,1422,C,4,0.5000,completed,actual
698,2024-01-09,9,10:00,30,30,1159,B,4,0.5000,completed,actual
699,2024-01-09,9,10:45,45,45,1402,B,5,0.5000,completed,actual
700,2024-01-09,9,11:45,30,30,669,C,4,0.5000,completed,actual
701,2024-01-09,9,12:30,45,45,1046,B,5,0.5000,completed,actual
702,2024-01-09,9,13:30,75,75,119,B,5,0.5000,completed,actual
703,2024-01-09,9,15:00,30,30,1996,B,5,0.5000,completed,actual
704,2024-01-09,10,09:00,45,45,61,C,4,0.5000,completed,actual
705,2024-01-09,10,10:00,30,15,1092,A,5,0.5000,abbreviated,actual
706,2024-01-09,10,10:45,60,60,1950,B,5,0.5000,completed,actual
707,2024-01-09,10,12:00,45,45,1502,B,5,0.5000,completed,actual
708,2024-01-09,10,13:00,30,30,976,C,5,0.5000,completed,actual
709,2024-01-09,11,09:00,60,30,1156,B,1,0.5000,abbreviated,actual
710,2024-01-09,11,10:15,30,30,1550,C,1,0.5000,completed,actual
711,2024-01-09,11,11:00,75,0,77,B,1,0.5000,no_show,actual
712,2024-01-09,11,12:30,30,30,1366,C,0,0.5000,completed,actual
713,2024-01-09,11,13:15,60,60,1720,B,0,0.5000,completed,actual
714,2024-01-09,11,14:30,45,45,1851,C,1,0.5000,completed,actual
